Timestamp,Chronos_Bolt_Tiny
2025-03-27 00:00:00+00:00,86660.03125
2025-03-28 00:00:00+00:00,86806.9296875
2025-03-29 00:00:00+00:00,84717.640625
2025-03-30 00:00:00+00:00,83203.1640625
2025-03-31 00:00:00+00:00,82629.3359375
2025-04-01 00:00:00+00:00,82463.671875
2025-04-02 00:00:00+00:00,84135.46875
2025-04-03 00:00:00+00:00,82753.1796875
2025-04-04 00:00:00+00:00,82739.9453125
2025-04-05 00:00:00+00:00,83376.4609375
2025-04-06 00:00:00+00:00,83349.7421875
2025-04-07 00:00:00+00:00,80476.046875
2025-04-08 00:00:00+00:00,80521.140625
2025-04-09 00:00:00+00:00,77880.3125
2025-04-10 00:00:00+00:00,82283.609375
2025-04-11 00:00:00+00:00,80227.71875
2025-04-12 00:00:00+00:00,82423.2578125
2025-04-13 00:00:00+00:00,83606.3125
2025-04-14 00:00:00+00:00,83347.453125
2025-04-15 00:00:00+00:00,84650.796875
2025-04-16 00:00:00+00:00,84138.4296875
2025-04-17 00:00:00+00:00,83722.8984375
2025-04-18 00:00:00+00:00,84553.0859375
2025-04-19 00:00:00+00:00,84597.1796875
2025-04-20 00:00:00+00:00,84951.1171875
2025-04-21 00:00:00+00:00,85062.578125
2025-04-22 00:00:00+00:00,87328.5703125
2025-04-23 00:00:00+00:00,91890.8125
2025-04-24 00:00:00+00:00,93826.671875
2025-04-25 00:00:00+00:00,93505.21875
2025-04-26 00:00:00+00:00,95211.265625
2025-04-27 00:00:00+00:00,95406.6875
2025-04-28 00:00:00+00:00,94785.3125
2025-04-29 00:00:00+00:00,95775.984375
2025-04-30 00:00:00+00:00,94882.921875
2025-05-01 00:00:00+00:00,94902.8984375
2025-05-02 00:00:00+00:00,97083.5390625
2025-05-03 00:00:00+00:00,97044.6796875
2025-05-04 00:00:00+00:00,96235.9375
2025-05-05 00:00:00+00:00,95149.3046875
2025-05-06 00:00:00+00:00,95068.9140625
2025-05-07 00:00:00+00:00,96610.640625
2025-05-08 00:00:00+00:00,96930.4140625
2025-05-09 00:00:00+00:00,102036.515625
2025-05-10 00:00:00+00:00,102676.8046875
2025-05-11 00:00:00+00:00,104385.609375
2025-05-12 00:00:00+00:00,103958.5390625
2025-05-13 00:00:00+00:00,103138.203125
2025-05-14 00:00:00+00:00,104873.3125
2025-05-15 00:00:00+00:00,104218.0
2025-05-16 00:00:00+00:00,104551.21875
2025-05-17 00:00:00+00:00,104251.0390625
2025-05-18 00:00:00+00:00,103703.21875
2025-05-19 00:00:00+00:00,106375.328125
2025-05-20 00:00:00+00:00,105981.0
2025-05-21 00:00:00+00:00,107523.7265625
2025-05-22 00:00:00+00:00,110565.5703125
2025-05-23 00:00:00+00:00,112984.7890625
2025-05-24 00:00:00+00:00,108410.40625
2025-05-25 00:00:00+00:00,108941.2890625
2025-05-26 00:00:00+00:00,110333.703125
2025-05-27 00:00:00+00:00,110194.921875
2025-05-28 00:00:00+00:00,109840.078125
2025-05-29 00:00:00+00:00,109153.8125
2025-05-30 00:00:00+00:00,106320.6484375
2025-05-31 00:00:00+00:00,104811.7421875
2025-06-01 00:00:00+00:00,105690.2265625
2025-06-02 00:00:00+00:00,107011.46875
2025-06-03 00:00:00+00:00,107124.921875
2025-06-04 00:00:00+00:00,106291.921875
2025-06-05 00:00:00+00:00,105573.65625
2025-06-06 00:00:00+00:00,102694.953125
2025-06-07 00:00:00+00:00,105185.015625
2025-06-08 00:00:00+00:00,106621.90625
2025-06-09 00:00:00+00:00,106947.9296875
2025-06-10 00:00:00+00:00,110707.640625
2025-06-11 00:00:00+00:00,111598.265625
2025-06-12 00:00:00+00:00,109666.3515625
2025-06-13 00:00:00+00:00,107143.9140625
2025-06-14 00:00:00+00:00,107519.1015625
2025-06-15 00:00:00+00:00,106404.6796875
2025-06-16 00:00:00+00:00,106269.7265625
2025-06-17 00:00:00+00:00,107324.1796875
2025-06-18 00:00:00+00:00,105770.734375
2025-06-19 00:00:00+00:00,105809.2890625
2025-06-20 00:00:00+00:00,105389.4609375
2025-06-21 00:00:00+00:00,103946.828125
2025-06-22 00:00:00+00:00,103188.46875
2025-06-23 00:00:00+00:00,101954.4375
2025-06-24 00:00:00+00:00,105819.171875
2025-06-25 00:00:00+00:00,106955.9921875
2025-06-26 00:00:00+00:00,107743.765625
2025-06-27 00:00:00+00:00,107629.375
2025-06-28 00:00:00+00:00,107541.6953125
2025-06-29 00:00:00+00:00,107563.390625
2025-06-30 00:00:00+00:00,108814.5234375
2025-07-01 00:00:00+00:00,107907.5859375
2025-07-02 00:00:00+00:00,106432.546875
2025-07-03 00:00:00+00:00,108981.6796875
2025-07-04 00:00:00+00:00,109232.7734375
2025-07-05 00:00:00+00:00,108123.109375
2025-07-06 00:00:00+00:00,108098.71875
2025-07-07 00:00:00+00:00,108942.515625
2025-07-08 00:00:00+00:00,108645.8671875
2025-07-09 00:00:00+00:00,109221.90625
2025-07-10 00:00:00+00:00,111244.640625
2025-07-11 00:00:00+00:00,116308.453125
2025-07-12 00:00:00+00:00,118004.609375
2025-07-13 00:00:00+00:00,118026.5703125
2025-07-14 00:00:00+00:00,120063.15625
2025-07-15 00:00:00+00:00,120724.1875
2025-07-16 00:00:00+00:00,117570.0
2025-07-17 00:00:00+00:00,118972.7578125
2025-07-18 00:00:00+00:00,119463.21875
2025-07-19 00:00:00+00:00,117825.6015625
2025-07-20 00:00:00+00:00,117669.9609375
2025-07-21 00:00:00+00:00,117314.703125
2025-07-22 00:00:00+00:00,117500.8203125
2025-07-23 00:00:00+00:00,121015.8046875
2025-07-24 00:00:00+00:00,120249.125
2025-07-25 00:00:00+00:00,119407.6875
2025-07-26 00:00:00+00:00,118180.375
2025-07-27 00:00:00+00:00,118959.7890625
2025-07-28 00:00:00+00:00,120108.625
2025-07-29 00:00:00+00:00,118830.625
2025-07-30 00:00:00+00:00,118503.2421875
2025-07-31 00:00:00+00:00,118381.796875
2025-08-01 00:00:00+00:00,115144.1484375
2025-08-02 00:00:00+00:00,112560.0234375
2025-08-03 00:00:00+00:00,112200.84375
2025-08-04 00:00:00+00:00,114308.6796875
2025-08-05 00:00:00+00:00,115316.9609375
2025-08-06 00:00:00+00:00,114430.90625
2025-08-07 00:00:00+00:00,115451.046875
2025-08-08 00:00:00+00:00,118459.5625
2025-08-09 00:00:00+00:00,117754.0703125
2025-08-10 00:00:00+00:00,117810.140625
2025-08-11 00:00:00+00:00,120643.0
2025-08-12 00:00:00+00:00,120507.78125
2025-08-13 00:00:00+00:00,121268.21875
2025-08-14 00:00:00+00:00,125020.8984375
2025-08-15 00:00:00+00:00,119600.2734375
2025-08-16 00:00:00+00:00,118263.46875
2025-08-17 00:00:00+00:00,117981.578125
2025-08-18 00:00:00+00:00,118023.21875
2025-08-19 00:00:00+00:00,117098.3515625
2025-08-20 00:00:00+00:00,113439.390625
2025-08-21 00:00:00+00:00,114569.59375
2025-08-22 00:00:00+00:00,112756.0703125
2025-08-23 00:00:00+00:00,116858.734375
2025-08-24 00:00:00+00:00,115873.390625
2025-08-25 00:00:00+00:00,114195.5390625
2025-08-26 00:00:00+00:00,111354.0625
2025-08-27 00:00:00+00:00,112012.671875
2025-08-28 00:00:00+00:00,111293.6015625
2025-08-29 00:00:00+00:00,112147.671875
2025-08-30 00:00:00+00:00,109126.6015625
2025-08-31 00:00:00+00:00,109009.2734375
2025-09-01 00:00:00+00:00,108438.1953125
2025-09-02 00:00:00+00:00,108884.90625
2025-09-03 00:00:00+00:00,111043.9609375
2025-09-04 00:00:00+00:00,111929.640625
2025-09-05 00:00:00+00:00,110856.28125
2025-09-06 00:00:00+00:00,110766.21875
2025-09-07 00:00:00+00:00,110463.125
2025-09-08 00:00:00+00:00,111201.8125
2025-09-09 00:00:00+00:00,111924.6484375
2025-09-10 00:00:00+00:00,111393.328125
2025-09-11 00:00:00+00:00,113402.1328125
2025-09-12 00:00:00+00:00,114996.125
2025-09-13 00:00:00+00:00,115987.453125
2025-09-14 00:00:00+00:00,115631.2578125
2025-09-15 00:00:00+00:00,115029.6875
2025-09-16 00:00:00+00:00,115087.4375
2025-09-17 00:00:00+00:00,115870.046875
2025-09-18 00:00:00+00:00,115638.0625
2025-09-19 00:00:00+00:00,116523.3359375
2025-09-20 00:00:00+00:00,115570.9375
2025-09-21 00:00:00+00:00,115604.0390625
2025-09-22 00:00:00+00:00,115207.078125
2025-09-23 00:00:00+00:00,113213.9375
2025-09-24 00:00:00+00:00,112419.1015625
2025-09-25 00:00:00+00:00,113304.2109375
2025-09-26 00:00:00+00:00,109989.953125
2025-09-27 00:00:00+00:00,110298.1171875
2025-09-28 00:00:00+00:00,110133.171875
2025-09-29 00:00:00+00:00,111721.21875
2025-09-30 00:00:00+00:00,113350.078125
2025-10-01 00:00:00+00:00,113650.296875
2025-10-02 00:00:00+00:00,118103.359375
2025-10-03 00:00:00+00:00,120506.046875
2025-10-04 00:00:00+00:00,122137.0625
2025-10-05 00:00:00+00:00,122160.6875
2025-10-06 00:00:00+00:00,123627.828125
2025-10-07 00:00:00+00:00,125071.71875
2025-10-08 00:00:00+00:00,121305.3046875
2025-10-09 00:00:00+00:00,123702.4453125
2025-10-10 00:00:00+00:00,122067.515625
2025-10-11 00:00:00+00:00,114499.8046875
2025-10-12 00:00:00+00:00,112063.6328125
2025-10-13 00:00:00+00:00,116859.65625
2025-10-14 00:00:00+00:00,116664.7421875
2025-10-15 00:00:00+00:00,114039.578125
2025-10-16 00:00:00+00:00,111974.4453125
2025-10-17 00:00:00+00:00,109299.265625
2025-10-18 00:00:00+00:00,106698.3359375
2025-10-19 00:00:00+00:00,107384.5234375
2025-10-20 00:00:00+00:00,109605.0546875
2025-10-21 00:00:00+00:00,111116.78125
2025-10-22 00:00:00+00:00,108686.953125
2025-10-23 00:00:00+00:00,107901.1015625
2025-10-24 00:00:00+00:00,110436.84375
2025-10-25 00:00:00+00:00,111760.21875
2025-10-26 00:00:00+00:00,112113.1640625
2025-10-27 00:00:00+00:00,114154.3828125
2025-10-28 00:00:00+00:00,113778.6953125
2025-10-29 00:00:00+00:00,112619.703125
2025-10-30 00:00:00+00:00,109850.609375
2025-10-31 00:00:00+00:00,107793.2421875
2025-11-01 00:00:00+00:00,109281.8046875
2025-11-02 00:00:00+00:00,110095.1484375
2025-11-03 00:00:00+00:00,110328.1171875
2025-11-04 00:00:00+00:00,107240.6875
2025-11-05 00:00:00+00:00,102535.4765625
2025-11-06 00:00:00+00:00,103957.265625
2025-11-07 00:00:00+00:00,101680.3984375
2025-11-08 00:00:00+00:00,103240.140625
2025-11-09 00:00:00+00:00,101981.71875
2025-11-10 00:00:00+00:00,104086.03125
2025-11-11 00:00:00+00:00,105828.1796875
2025-11-12 00:00:00+00:00,102586.1171875
2025-11-13 00:00:00+00:00,101953.5859375
2025-11-14 00:00:00+00:00,100372.6953125
2025-11-15 00:00:00+00:00,96354.859375
2025-11-16 00:00:00+00:00,97063.046875
2025-11-17 00:00:00+00:00,95462.984375
2025-11-18 00:00:00+00:00,93003.953125
2025-11-19 00:00:00+00:00,93459.1953125
2025-11-20 00:00:00+00:00,92272.5234375
2025-11-21 00:00:00+00:00,86534.40625
2025-11-22 00:00:00+00:00,84036.390625
2025-11-23 00:00:00+00:00,83611.4375
2025-11-24 00:00:00+00:00,87323.78125
2025-11-25 00:00:00+00:00,88355.28125
2025-11-26 00:00:00+00:00,87400.3125
2025-11-27 00:00:00+00:00,89006.375
2025-11-28 00:00:00+00:00,90050.984375
2025-11-29 00:00:00+00:00,89779.375
2025-11-30 00:00:00+00:00,90093.328125
2025-12-01 00:00:00+00:00,89611.5625
2025-12-02 00:00:00+00:00,86458.1875
2025-12-03 00:00:00+00:00,90342.671875
2025-12-04 00:00:00+00:00,93134.9921875
2025-12-05 00:00:00+00:00,91593.5546875
2025-12-06 00:00:00+00:00,89675.53125
2025-12-07 00:00:00+00:00,89389.015625
2025-12-08 00:00:00+00:00,90282.8984375
2025-12-09 00:00:00+00:00,90310.4296875
2025-12-10 00:00:00+00:00,92365.75
2025-12-11 00:00:00+00:00,91470.9375
2025-12-12 00:00:00+00:00,92094.6171875
2025-12-13 00:00:00+00:00,89892.5390625
2025-12-14 00:00:00+00:00,89616.1875
2025-12-15 00:00:00+00:00,88418.9765625
2025-12-16 00:00:00+00:00,87281.7578125
2025-12-17 00:00:00+00:00,88160.234375
2025-12-18 00:00:00+00:00,86912.3828125
2025-12-19 00:00:00+00:00,85659.984375
2025-12-20 00:00:00+00:00,87649.1015625
2025-12-21 00:00:00+00:00,87984.734375
2025-12-22 00:00:00+00:00,88015.1875
2025-12-23 00:00:00+00:00,88191.34375
2025-12-24 00:00:00+00:00,86971.2734375
2025-12-25 00:00:00+00:00,86932.390625
2025-12-26 00:00:00+00:00,86638.1796875
2025-12-27 00:00:00+00:00,86616.3671875
2025-12-28 00:00:00+00:00,87341.8828125
2025-12-29 00:00:00+00:00,87147.859375
2025-12-30 00:00:00+00:00,86496.0703125
2025-12-31 00:00:00+00:00,87476.375
2026-01-01 00:00:00+00:00,86987.4140625
2026-01-02 00:00:00+00:00,87860.25
2026-01-03 00:00:00+00:00,89390.8125
2026-01-04 00:00:00+00:00,89376.5234375
2026-01-05 00:00:00+00:00,90276.5625
2026-01-06 00:00:00+00:00,93379.875
2026-01-07 00:00:00+00:00,93570.984375
2026-01-08 00:00:00+00:00,90901.0
2026-01-09 00:00:00+00:00,90729.375
2026-01-10 00:00:00+00:00,90058.9765625
2026-01-11 00:00:00+00:00,89868.4453125
2026-01-12 00:00:00+00:00,90305.765625
2026-01-13 00:00:00+00:00,90668.7734375
2026-01-14 00:00:00+00:00,94880.09375
2026-01-15 00:00:00+00:00,95616.0546875
2026-01-16 00:00:00+00:00,94756.328125
2026-01-17 00:00:00+00:00,94814.9765625
2026-01-18 00:00:00+00:00,94591.7265625
2026-01-19 00:00:00+00:00,93778.765625
2026-01-20 00:00:00+00:00,92734.53125
2026-01-21 00:00:00+00:00,88156.09375
2026-01-22 00:00:00+00:00,89089.65625
2026-01-23 00:00:00+00:00,89431.671875
2026-01-24 00:00:00+00:00,89308.140625
2026-01-25 00:00:00+00:00,89096.6015625
2026-01-26 00:00:00+00:00,87370.421875
2026-01-27 00:00:00+00:00,88364.359375
2026-01-28 00:00:00+00:00,89120.4609375
2026-01-29 00:00:00+00:00,89024.9375
2026-01-30 00:00:00+00:00,85645.9375
2026-01-31 00:00:00+00:00,84828.5234375
2026-02-01 00:00:00+00:00,80110.890625
2026-02-02 00:00:00+00:00,77736.8125
2026-02-03 00:00:00+00:00,80328.6796875
2026-02-04 00:00:00+00:00,77187.859375
2026-02-05 00:00:00+00:00,74537.8046875
2026-02-06 00:00:00+00:00,64698.390625
2026-02-07 00:00:00+00:00,72632.15625
2026-02-08 00:00:00+00:00,71576.9453125
2026-02-09 00:00:00+00:00,72193.3671875
2026-02-10 00:00:00+00:00,70854.828125
2026-02-11 00:00:00+00:00,69377.1796875
2026-02-12 00:00:00+00:00,66770.40625
2026-02-13 00:00:00+00:00,65080.0859375
2026-02-14 00:00:00+00:00,68312.4765625
2026-02-15 00:00:00+00:00,69551.40625
2026-02-16 00:00:00+00:00,68918.5
2026-02-17 00:00:00+00:00,69148.8359375
2026-02-18 00:00:00+00:00,67816.859375
2026-02-19 00:00:00+00:00,66864.2734375
2026-02-20 00:00:00+00:00,66791.4375
2026-02-21 00:00:00+00:00,67678.609375
2026-02-22 00:00:00+00:00,67229.578125
2026-02-23 00:00:00+00:00,66747.5234375
2026-02-24 00:00:00+00:00,64302.4296875
2026-02-25 00:00:00+00:00,64166.19921875
2026-02-26 00:00:00+00:00,67653.703125
2026-02-27 00:00:00+00:00,67806.9375
2026-02-28 00:00:00+00:00,66235.8515625
2026-03-01 00:00:00+00:00,67040.25
2026-03-02 00:00:00+00:00,65881.578125
2026-03-03 00:00:00+00:00,68481.25
2026-03-04 00:00:00+00:00,68307.953125
2026-03-05 00:00:00+00:00,71857.84375
2026-03-06 00:00:00+00:00,70765.5
2026-03-07 00:00:00+00:00,68371.15625
2026-03-08 00:00:00+00:00,67757.8984375
2026-03-09 00:00:00+00:00,66405.03125
2026-03-10 00:00:00+00:00,68549.140625
2026-03-11 00:00:00+00:00,69563.9140625
2026-03-12 00:00:00+00:00,70504.21875
2026-03-13 00:00:00+00:00,71305.15625
2026-03-14 00:00:00+00:00,71465.75
2026-03-15 00:00:00+00:00,72081.625
2026-03-16 00:00:00+00:00,73454.78125
2026-03-17 00:00:00+00:00,75714.421875
2026-03-18 00:00:00+00:00,74683.1328125
2026-03-19 00:00:00+00:00,71723.578125
2026-03-20 00:00:00+00:00,70317.109375
2026-03-21 00:00:00+00:00,70924.0390625
2026-03-22 00:00:00+00:00,69668.453125
2026-03-23 00:00:00+00:00,68523.0078125
2026-03-24 00:00:00+00:00,71510.7890625
2026-03-25 00:00:00+00:00,71601.2421875
2026-03-26 00:00:00+00:00,72426.2578125
2026-03-27 00:00:00+00:00,69469.5546875
2026-03-28 00:00:00+00:00,66803.4296875
2026-03-29 00:00:00+00:00,66690.296875
2026-03-30 00:00:00+00:00,66216.3828125
2026-03-31 00:00:00+00:00,66958.7265625
2026-04-01 00:00:00+00:00,67870.0
2026-04-02 00:00:00+00:00,67744.4296875
2026-04-03 00:00:00+00:00,67048.1015625
2026-04-04 00:00:00+00:00,66675.5390625
2026-04-05 00:00:00+00:00,66620.3828125
2026-04-06 00:00:00+00:00,67557.5625
2026-04-07 00:00:00+00:00,67961.1640625
2026-04-08 00:00:00+00:00,71292.7265625
2026-04-09 00:00:00+00:00,70694.953125
2026-04-10 00:00:00+00:00,70939.765625
2026-04-11 00:00:00+00:00,72068.75
2026-04-12 00:00:00+00:00,72238.2421875
2026-04-13 00:00:00+00:00,70407.3671875
2026-04-14 00:00:00+00:00,74166.8203125
2026-04-15 00:00:00+00:00,74078.890625
2026-04-16 00:00:00+00:00,74840.515625
2026-04-17 00:00:00+00:00,75223.1171875
2026-04-18 00:00:00+00:00,77088.2421875
2026-04-19 00:00:00+00:00,76088.1875
2026-04-20 00:00:00+00:00,74372.421875
2026-04-21 00:00:00+00:00,75863.4765625
2026-04-22 00:00:00+00:00,75982.4921875
2026-04-23 00:00:00+00:00,77704.5234375
2026-04-24 00:00:00+00:00,77752.6484375
2026-04-25 00:00:00+00:00,77469.15625
2026-04-26 00:00:00+00:00,77988.203125
2026-04-27 00:00:00+00:00,79134.5859375
2026-04-28 00:00:00+00:00,77405.140625
2026-04-29 00:00:00+00:00,76553.296875
2026-04-30 00:00:00+00:00,75855.9296875
2026-05-01 00:00:00+00:00,76118.9921875
2026-05-02 00:00:00+00:00,78045.765625
2026-05-03 00:00:00+00:00,78683.3359375
2026-05-04 00:00:00+00:00,78312.375
2026-05-05 00:00:00+00:00,80303.6171875
2026-05-06 00:00:00+00:00,81657.234375
2026-05-07 00:00:00+00:00,82688.90625
2026-05-08 00:00:00+00:00,81302.7578125
2026-05-09 00:00:00+00:00,81580.6328125
2026-05-10 00:00:00+00:00,81740.6875
2026-05-11 00:00:00+00:00,83195.4765625
2026-05-12 00:00:00+00:00,83030.3359375
2026-05-13 00:00:00+00:00,81541.75
2026-05-14 00:00:00+00:00,80172.71875
2026-05-15 00:00:00+00:00,81719.8515625
2026-05-16 00:00:00+00:00,79887.1953125
2026-05-17 00:00:00+00:00,79017.7421875
2026-05-18 00:00:00+00:00,78463.453125
2026-05-19 00:00:00+00:00,77897.796875
2026-05-20 00:00:00+00:00,77474.765625
2026-05-21 00:00:00+00:00,78003.3203125
2026-05-22 00:00:00+00:00,78209.4453125
2026-05-23 00:00:00+00:00,76098.2890625
2026-05-24 00:00:00+00:00,77014.0
2026-05-25 00:00:00+00:00,77305.2265625
2026-05-26 00:00:00+00:00,77407.6328125
2026-05-27 00:00:00+00:00,76252.296875
2026-05-28 00:00:00+00:00,74782.2734375
2026-05-29 00:00:00+00:00,73718.703125
2026-05-30 00:00:00+00:00,73480.40625
2026-05-31 00:00:00+00:00,74130.8671875
2026-06-01 00:00:00+00:00,73823.96875
2026-06-02 00:00:00+00:00,71670.640625
2026-06-03 00:00:00+00:00,66915.234375
2026-06-04 00:00:00+00:00,63388.97265625
2026-06-05 00:00:00+00:00,63450.65625
2026-06-06 00:00:00+00:00,60711.57421875
2026-06-07 00:00:00+00:00,60664.53515625
2026-06-08 00:00:00+00:00,63004.73046875
2026-06-09 00:00:00+00:00,62482.82421875
2026-06-10 00:00:00+00:00,61537.515625
2026-06-11 00:00:00+00:00,61288.609375
2026-06-12 00:00:00+00:00,62979.7578125
2026-06-13 00:00:00+00:00,63497.49609375
2026-06-14 00:00:00+00:00,64113.53125
2026-06-15 00:00:00+00:00,65315.53515625
2026-06-16 00:00:00+00:00,66192.546875
2026-06-17 00:00:00+00:00,65587.0859375
2026-06-18 00:00:00+00:00,64923.0390625
2026-06-19 00:00:00+00:00,63496.2109375
2026-06-20 00:00:00+00:00,63855.80859375
2026-06-21 00:00:00+00:00,64224.2890625
2026-06-22 00:00:00+00:00,63428.765625
2026-06-23 00:00:00+00:00,63966.29296875
2026-06-24 00:00:00+00:00,63006.45703125
2026-06-25 00:00:00+00:00,61879.1796875
2026-06-26 00:00:00+00:00,60705.66015625
2026-06-27 00:00:00+00:00,60918.57421875
2026-06-28 00:00:00+00:00,61000.40234375
2026-06-29 00:00:00+00:00,60614.546875
2026-06-30 00:00:00+00:00,60889.8125
2026-07-01 00:00:00+00:00,59309.6796875
2026-07-02 00:00:00+00:00,60246.171875
2026-07-03 00:00:00+00:00,61432.53125
2026-07-04 00:00:00+00:00,62445.1171875
2026-07-05 00:00:00+00:00,63152.74609375
2026-07-06 00:00:00+00:00,63676.8984375
2026-07-07 00:00:00+00:00,64121.13671875
