Timestamp,Actual,Naive,Persistence_Enhanced_LSTM,Chronos_Bolt_Tiny
2024-07-07 00:00:00+00:00,55829.0,58251.0,57871.72236907482,58816.9375
2024-07-08 00:00:00+00:00,56710.0,55829.0,55332.6783605814,56194.8671875
2024-07-09 00:00:00+00:00,58033.0,56710.0,56300.19042909145,56246.78125
2024-07-10 00:00:00+00:00,57733.0,58033.0,57725.97593355179,57486.515625
2024-07-11 00:00:00+00:00,57348.0,57733.0,57427.01250123978,57503.234375
2024-07-12 00:00:00+00:00,57889.0,57348.0,57040.26564502716,56909.53515625
2024-07-13 00:00:00+00:00,59226.0,57889.0,57632.71068161726,56823.671875
2024-07-14 00:00:00+00:00,60823.0,59226.0,59064.961859464645,57809.7734375
2024-07-15 00:00:00+00:00,64769.0,60823.0,60766.62969237566,59362.6640625
2024-07-16 00:00:00+00:00,65081.0,64769.0,64965.8022633791,63236.60546875
2024-07-17 00:00:00+00:00,64091.0,65081.0,65268.245599627495,63899.84375
2024-07-18 00:00:00+00:00,63964.0,64091.0,64183.60738027096,63825.703125
2024-07-19 00:00:00+00:00,66705.0,63964.0,64024.19256305695,64351.8828125
2024-07-20 00:00:00+00:00,67155.0,66705.0,66920.86902558804,66979.8046875
2024-07-21 00:00:00+00:00,68158.0,67155.0,67356.39435946941,67475.9453125
2024-07-22 00:00:00+00:00,67562.0,68158.0,68385.98937320709,68567.03125
2024-07-23 00:00:00+00:00,65944.0,67562.0,67702.44596624374,68521.8203125
2024-07-24 00:00:00+00:00,65376.0,65944.0,65938.8195104599,66757.03125
2024-07-25 00:00:00+00:00,65796.0,65376.0,65307.60099220276,65676.3984375
2024-07-26 00:00:00+00:00,67921.0,65796.0,65729.59697628021,65876.1171875
2024-07-27 00:00:00+00:00,67892.0,67921.0,67967.37855148315,67881.859375
2024-07-28 00:00:00+00:00,68264.0,67892.0,67902.52945756912,67777.890625
2024-07-29 00:00:00+00:00,66780.0,68264.0,68272.55272579193,67998.265625
2024-07-30 00:00:00+00:00,66171.0,66780.0,66666.13672971725,66779.234375
2024-07-31 00:00:00+00:00,64612.0,66171.0,66003.8845834136,65974.078125
2024-08-01 00:00:00+00:00,65293.0,64612.0,64338.089007377625,64670.82421875
2024-08-02 00:00:00+00:00,61421.0,65293.0,65060.817236185074,65378.4375
2024-08-03 00:00:00+00:00,60672.0,61421.0,60955.569025456905,62198.9453125
2024-08-04 00:00:00+00:00,58142.0,60672.0,60187.93574523926,61261.078125
2024-08-05 00:00:00+00:00,54014.0,58142.0,57539.33683562279,59418.6953125
2024-08-06 00:00:00+00:00,56053.0,54014.0,53232.18985235691,55543.44921875
2024-08-07 00:00:00+00:00,55136.0,56053.0,55432.78656840325,57358.3125
2024-08-08 00:00:00+00:00,61699.0,55136.0,54506.2345085144,56238.3125
2024-08-09 00:00:00+00:00,60860.0,61699.0,61490.82509821653,61627.2734375
2024-08-10 00:00:00+00:00,60952.0,60860.0,60611.4990901947,60358.140625
2024-08-11 00:00:00+00:00,58725.0,60952.0,60733.29932308197,60247.140625
2024-08-12 00:00:00+00:00,59362.0,58725.0,58387.62524574995,59126.55078125
2024-08-13 00:00:00+00:00,60620.0,59362.0,59086.98590874672,59229.734375
2024-08-14 00:00:00+00:00,58697.0,60620.0,60435.02050757408,60009.9296875
2024-08-15 00:00:00+00:00,57557.0,58697.0,58400.160109221935,58893.78125
2024-08-16 00:00:00+00:00,58883.0,57557.0,57210.58178681135,58275.96875
2024-08-17 00:00:00+00:00,59487.0,58883.0,58634.49918007851,59219.859375
2024-08-18 00:00:00+00:00,58430.0,59487.0,59283.38454544544,59389.80859375
2024-08-19 00:00:00+00:00,59497.0,58430.0,58167.6795989275,58601.8984375
2024-08-20 00:00:00+00:00,59012.0,59497.0,59311.73432338238,58660.71484375
2024-08-21 00:00:00+00:00,61159.0,59012.0,58799.16629099846,58012.54296875
2024-08-22 00:00:00+00:00,60383.0,61159.0,61086.28964006901,58825.140625
2024-08-23 00:00:00+00:00,64085.0,60383.0,60252.8166911006,59437.1796875
2024-08-24 00:00:00+00:00,64174.0,64085.0,64191.58668518066,62516.54296875
2024-08-25 00:00:00+00:00,64262.0,64174.0,64258.56461381912,63740.84765625
2024-08-26 00:00:00+00:00,62852.0,64262.0,64329.68164277077,64065.97265625
2024-08-27 00:00:00+00:00,59427.0,62852.0,62803.77050542832,63187.59765625
2024-08-28 00:00:00+00:00,59033.0,59427.0,59150.60442656279,60151.375
2024-08-29 00:00:00+00:00,59365.0,59033.0,58738.16251510382,59808.05859375
2024-08-30 00:00:00+00:00,59113.0,59365.0,59092.45952636004,60387.484375
2024-08-31 00:00:00+00:00,58967.0,59113.0,58828.33671045303,60576.359375
2024-09-01 00:00:00+00:00,57310.0,58967.0,58680.10148978233,60422.7890625
2024-09-02 00:00:00+00:00,59133.0,57310.0,56934.52646613121,58134.69921875
2024-09-03 00:00:00+00:00,57493.0,59133.0,58883.62387293577,59838.2578125
2024-09-04 00:00:00+00:00,57956.0,57493.0,57151.26082634926,58734.640625
2024-09-05 00:00:00+00:00,56158.0,57956.0,57661.15605735779,59247.421875
2024-09-06 00:00:00+00:00,53955.0,56158.0,55768.52416276932,57484.23828125
2024-09-07 00:00:00+00:00,54147.0,53955.0,53463.95696908236,55181.47265625
2024-09-08 00:00:00+00:00,54866.0,54147.0,53696.69847035408,54686.06640625
2024-09-09 00:00:00+00:00,57059.0,54866.0,54483.963970541954,55200.76171875
2024-09-10 00:00:00+00:00,57659.0,57059.0,56829.89628720284,57707.81640625
2024-09-11 00:00:00+00:00,57342.0,57659.0,57478.36128741503,57610.44921875
2024-09-12 00:00:00+00:00,58139.0,57342.0,57150.87385368347,57245.06640625
2024-09-13 00:00:00+00:00,60545.0,58139.0,58005.91652798653,58217.4765625
2024-09-14 00:00:00+00:00,60012.0,60545.0,60566.55875146389,60937.69140625
2024-09-15 00:00:00+00:00,59130.0,60012.0,59984.77192211151,59877.734375
2024-09-16 00:00:00+00:00,58212.0,59130.0,59037.26539134979,59308.58984375
2024-09-17 00:00:00+00:00,60316.0,58212.0,58055.29768681526,58682.421875
2024-09-18 00:00:00+00:00,61757.0,60316.0,60289.00788593292,60253.03515625
2024-09-19 00:00:00+00:00,62940.0,61757.0,61805.17698097229,61304.00390625
2024-09-20 00:00:00+00:00,63211.0,62940.0,63043.78945112229,62493.015625
2024-09-21 00:00:00+00:00,63364.0,63211.0,63304.02375257015,63208.375
2024-09-22 00:00:00+00:00,63563.0,63364.0,63439.39980983734,63353.390625
2024-09-23 00:00:00+00:00,63325.0,63563.0,63621.83773505688,63239.8515625
2024-09-24 00:00:00+00:00,64260.0,63325.0,63339.705312252045,63021.86328125
2024-09-25 00:00:00+00:00,63147.0,64260.0,64310.190868377686,64385.765625
2024-09-26 00:00:00+00:00,65175.0,63147.0,63095.2846391201,62973.08203125
2024-09-27 00:00:00+00:00,65781.0,65175.0,65235.99030375481,65152.95703125
2024-09-28 00:00:00+00:00,65876.0,65781.0,65848.70529198647,66097.5
2024-09-29 00:00:00+00:00,65601.0,65876.0,65919.08172893524,66410.6328125
2024-09-30 00:00:00+00:00,63302.0,65601.0,65597.5278096199,65987.125
2024-10-01 00:00:00+00:00,60807.0,63302.0,63127.894386291504,63226.89453125
2024-10-02 00:00:00+00:00,60634.0,60807.0,60473.91951155663,61161.390625
2024-10-03 00:00:00+00:00,60745.0,60634.0,60295.55698513985,61319.77734375
2024-10-04 00:00:00+00:00,62081.0,60745.0,60418.66049647331,61295.76953125
2024-10-05 00:00:00+00:00,62063.0,62081.0,61841.7856746316,62060.81640625
2024-10-06 00:00:00+00:00,62814.0,62063.0,61824.802039563656,61830.49609375
2024-10-07 00:00:00+00:00,62212.0,62814.0,62627.44740521908,62388.83203125
2024-10-08 00:00:00+00:00,62133.0,62212.0,61988.41494560242,61802.99609375
2024-10-09 00:00:00+00:00,60582.0,62133.0,61909.2581589818,61874.36328125
2024-10-10 00:00:00+00:00,60278.0,60582.0,60267.75906944275,60535.43359375
2024-10-11 00:00:00+00:00,62452.0,60278.0,59958.62448644638,60378.98828125
2024-10-12 00:00:00+00:00,63194.0,62452.0,62275.91048312187,62671.2109375
2024-10-13 00:00:00+00:00,62849.0,63194.0,63062.45707523823,63177.375
2024-10-14 00:00:00+00:00,66070.0,62849.0,62693.13633686304,62723.5625
2024-10-15 00:00:00+00:00,67061.0,66070.0,66119.26536679268,66396.9375
2024-10-16 00:00:00+00:00,67622.0,67061.0,67153.42203485966,67650.09375
2024-10-17 00:00:00+00:00,67392.0,67622.0,67728.13337182999,68053.0078125
2024-10-18 00:00:00+00:00,68420.0,67392.0,67454.58293151855,67522.3828125
2024-10-19 00:00:00+00:00,68359.0,68420.0,68523.84600639343,68900.53125
2024-10-20 00:00:00+00:00,69011.0,68359.0,68425.17825496197,68539.140625
2024-10-21 00:00:00+00:00,67340.0,69011.0,69089.96859514713,68934.4375
2024-10-22 00:00:00+00:00,67382.0,67340.0,67277.1482694149,67609.5234375
2024-10-23 00:00:00+00:00,66601.0,67382.0,67302.51781535149,67857.0390625
2024-10-24 00:00:00+00:00,68155.0,66601.0,66451.65482729673,66946.5
2024-10-25 00:00:00+00:00,66578.0,68155.0,68090.29481649399,68159.375
2024-10-26 00:00:00+00:00,67003.0,66578.0,66392.8443505764,66751.125
2024-10-27 00:00:00+00:00,67938.0,67003.0,66837.48551106453,67444.796875
2024-10-28 00:00:00+00:00,69918.0,67938.0,67820.52631545067,68430.078125
2024-10-29 00:00:00+00:00,72729.0,69918.0,69913.35330712795,69945.0859375
2024-10-30 00:00:00+00:00,72331.0,72729.0,72886.04788041115,73078.921875
2024-10-31 00:00:00+00:00,70231.0,72331.0,72425.37355935574,72545.53125
2024-11-01 00:00:00+00:00,69490.0,70231.0,70160.39315575361,70298.4765625
2024-11-02 00:00:00+00:00,69330.0,69490.0,69355.88855326176,69592.2265625
2024-11-03 00:00:00+00:00,68738.0,69330.0,69171.11373603344,69572.8828125
2024-11-04 00:00:00+00:00,67818.0,68738.0,68529.4942766428,69221.125
2024-11-05 00:00:00+00:00,69386.0,67818.0,67546.84871828556,68583.5859375
2024-11-06 00:00:00+00:00,75637.0,69386.0,69210.86433136463,69986.4296875
2024-11-07 00:00:00+00:00,75921.0,75637.0,75855.7345007658,74767.0234375
2024-11-08 00:00:00+00:00,76561.0,75921.0,76114.24602985382,76081.5
2024-11-09 00:00:00+00:00,76722.0,76561.0,76762.93918776512,77087.5078125
2024-11-10 00:00:00+00:00,80425.0,76722.0,76893.50532531738,77315.5390625
2024-11-11 00:00:00+00:00,88770.0,80425.0,80805.70634901524,81478.1875
2024-11-12 00:00:00+00:00,88031.0,88770.0,89683.4033381939,89750.4140625
2024-11-13 00:00:00+00:00,90521.0,88031.0,88771.8214108944,87917.578125
2024-11-14 00:00:00+00:00,87333.0,90521.0,91347.55394518375,90428.9609375
2024-11-15 00:00:00+00:00,91070.0,87333.0,87812.09943187237,88524.765625
2024-11-16 00:00:00+00:00,90608.0,91070.0,91728.72231960297,92493.8515625
2024-11-17 00:00:00+00:00,89861.0,90608.0,91119.44227981567,92144.8671875
2024-11-18 00:00:00+00:00,90512.0,89861.0,90224.7028541565,90790.234375
2024-11-19 00:00:00+00:00,92424.0,90512.0,90835.6853466034,92232.765625
2024-11-20 00:00:00+00:00,94373.0,92424.0,92794.88116264345,94614.84375
2024-11-21 00:00:00+00:00,98451.0,94373.0,94791.31389176846,97009.7578125
2024-11-22 00:00:00+00:00,99013.0,98451.0,99063.99731504916,101934.53125
2024-11-23 00:00:00+00:00,97775.0,99013.0,99557.31957101822,101973.609375
2024-11-24 00:00:00+00:00,98007.0,97775.0,98134.65957343578,99411.15625
2024-11-25 00:00:00+00:00,93035.0,98007.0,98300.45057237148,99449.90625
2024-11-26 00:00:00+00:00,91928.0,93035.0,92921.73133194448,93832.1953125
2024-11-27 00:00:00+00:00,95978.0,91928.0,91708.11425495148,92517.5
2024-11-28 00:00:00+00:00,95661.0,95978.0,95980.91757464407,97176.2578125
2024-11-29 00:00:00+00:00,97512.0,95661.0,95591.12965357304,96981.921875
2024-11-30 00:00:00+00:00,96441.0,97512.0,97527.50686454771,98520.4453125
2024-12-01 00:00:00+00:00,97291.0,96441.0,96345.9340928793,97844.75
2024-12-02 00:00:00+00:00,95859.0,97291.0,97222.34569233656,98474.203125
2024-12-03 00:00:00+00:00,95926.0,95859.0,95667.09020447732,96727.6328125
2024-12-04 00:00:00+00:00,98773.0,95926.0,95720.4224280119,96548.84375
2024-12-05 00:00:00+00:00,97057.0,98773.0,98729.18060594796,100278.90625
2024-12-06 00:00:00+00:00,99898.0,97057.0,96870.29336059092,98464.65625
2024-12-07 00:00:00+00:00,99929.0,99898.0,99875.06370973588,101389.8828125
2024-12-08 00:00:00+00:00,101204.0,99929.0,99874.07162344456,101322.265625
2024-12-09 00:00:00+00:00,97468.0,101204.0,101204.30161142348,102670.34375
2024-12-10 00:00:00+00:00,96648.0,97468.0,97197.11832118034,98469.9921875
2024-12-11 00:00:00+00:00,101201.0,96648.0,96319.30770778656,97061.3828125
2024-12-12 00:00:00+00:00,100068.0,101201.0,101147.28459781408,102326.859375
2024-12-13 00:00:00+00:00,101435.0,100068.0,99909.73152565956,101929.3515625
2024-12-14 00:00:00+00:00,101382.0,101435.0,101348.14320504664,103203.203125
2024-12-15 00:00:00+00:00,104427.0,101382.0,101267.48217523098,103360.359375
2024-12-16 00:00:00+00:00,106073.0,104427.0,104485.38425517082,106095.515625
2024-12-17 00:00:00+00:00,106187.0,106073.0,106198.95571911336,107943.640625
2024-12-18 00:00:00+00:00,100153.0,106187.0,106276.17896926405,107846.1875
2024-12-19 00:00:00+00:00,97375.0,100153.0,99815.67074799538,101870.625
2024-12-20 00:00:00+00:00,97760.0,97375.0,96867.89851635696,98650.8515625
2024-12-21 00:00:00+00:00,97211.0,97760.0,97281.85795783997,98677.8984375
2024-12-22 00:00:00+00:00,95098.0,97211.0,96703.24028873444,97846.8671875
2024-12-23 00:00:00+00:00,94750.0,95098.0,94478.88751125336,95476.875
2024-12-24 00:00:00+00:00,98596.0,94750.0,94138.0664408207,94117.7421875
2024-12-25 00:00:00+00:00,99374.0,98596.0,98239.04440975188,98275.7734375
2024-12-26 00:00:00+00:00,95687.0,99374.0,99071.08408510684,99525.21875
2024-12-27 00:00:00+00:00,94168.0,95687.0,95167.61511862278,95674.3125
2024-12-28 00:00:00+00:00,95139.0,94168.0,93585.94182252884,94396.640625
2024-12-29 00:00:00+00:00,93557.0,95139.0,94642.82846099138,95426.2890625
2024-12-30 00:00:00+00:00,92628.0,93557.0,92987.2057800889,92908.2890625
2024-12-31 00:00:00+00:00,93381.0,92628.0,92035.52411270142,92123.0546875
2025-01-01 00:00:00+00:00,94388.0,93381.0,92864.82016664743,92685.4375
2025-01-02 00:00:00+00:00,96907.0,94388.0,93957.71508169174,94271.171875
2025-01-03 00:00:00+00:00,98133.0,96907.0,96649.9516724348,96841.2109375
2025-01-04 00:00:00+00:00,98209.0,98133.0,97955.86335396768,99137.2734375
2025-01-05 00:00:00+00:00,98327.0,98209.0,98035.519374609,99543.953125
2025-01-06 00:00:00+00:00,102280.0,98327.0,98156.4171296358,99587.5625
2025-01-07 00:00:00+00:00,96946.0,102280.0,102355.26569843292,103433.4765625
2025-01-08 00:00:00+00:00,95065.0,96946.0,96646.35941421986,97731.484375
2025-01-09 00:00:00+00:00,92542.0,95065.0,94657.81856417656,94926.0625
2025-01-10 00:00:00+00:00,94702.0,92542.0,91990.88106656076,92043.515625
2025-01-11 00:00:00+00:00,94568.0,94702.0,94297.55309998988,94624.3125
2025-01-12 00:00:00+00:00,94497.0,94568.0,94160.32061100006,94654.4765625
2025-01-13 00:00:00+00:00,94505.0,94497.0,94096.0702239275,94983.203125
2025-01-14 00:00:00+00:00,96523.0,94505.0,94116.02317154408,95890.78125
2025-01-15 00:00:00+00:00,100512.0,96523.0,96267.64912223816,97362.609375
2025-01-16 00:00:00+00:00,99975.0,100512.0,100506.53023338318,101721.984375
2025-01-17 00:00:00+00:00,104119.0,99975.0,99911.0840409994,100925.3046875
2025-01-18 00:00:00+00:00,104436.0,104119.0,104311.58384752274,104674.46875
2025-01-19 00:00:00+00:00,101237.0,104436.0,104603.82251358032,104604.1328125
2025-01-20 00:00:00+00:00,102141.0,101237.0,101153.58931666613,101096.140625
2025-01-21 00:00:00+00:00,106149.0,102141.0,102093.1842352152,102331.1640625
2025-01-22 00:00:00+00:00,103632.0,106149.0,106328.39500486852,106101.6875
2025-01-23 00:00:00+00:00,103933.0,103632.0,103590.60826778412,104049.6875
2025-01-24 00:00:00+00:00,104855.0,103933.0,103880.1575921774,104080.234375
2025-01-25 00:00:00+00:00,104738.0,104855.0,104825.91322124004,105244.765625
2025-01-26 00:00:00+00:00,102573.0,104738.0,104665.14569211006,104609.1484375
2025-01-27 00:00:00+00:00,102090.0,102573.0,102331.73003607988,102351.1328125
2025-01-28 00:00:00+00:00,101292.0,102090.0,101802.82270789146,102041.8359375
2025-01-29 00:00:00+00:00,103747.0,101292.0,100942.73214769363,101365.671875
2025-01-30 00:00:00+00:00,104738.0,103747.0,103543.89298778772,103652.75
2025-01-31 00:00:00+00:00,102412.0,104738.0,104577.42086482048,104475.46875
2025-02-01 00:00:00+00:00,100638.0,102412.0,102087.5296075344,102801.1328125
2025-02-02 00:00:00+00:00,97675.0,100638.0,100203.77514517307,100756.75
2025-02-03 00:00:00+00:00,101457.0,97675.0,97071.16004675628,96840.7734375
2025-02-04 00:00:00+00:00,97786.0,101457.0,101101.82343310118,100051.3125
2025-02-05 00:00:00+00:00,96614.0,97786.0,97207.81282043456,97481.84375
2025-02-06 00:00:00+00:00,96573.0,96614.0,95995.23379349709,96879.3671875
2025-02-07 00:00:00+00:00,96535.0,96573.0,95982.13189190626,96960.625
2025-02-08 00:00:00+00:00,96472.0,96535.0,95970.0211828947,96455.859375
2025-02-09 00:00:00+00:00,96477.0,96472.0,95931.94316101074,96547.8828125
2025-02-10 00:00:00+00:00,97469.0,96477.0,95963.94816452263,96797.421875
2025-02-11 00:00:00+00:00,95754.0,97469.0,97041.2736325264,97254.3046875
2025-02-12 00:00:00+00:00,97882.0,95754.0,95241.99065709114,95484.625
2025-02-13 00:00:00+00:00,96627.0,97882.0,97526.0541255474,97451.6640625
2025-02-14 00:00:00+00:00,97520.0,96627.0,96204.28751510382,97006.015625
2025-02-15 00:00:00+00:00,97591.0,97520.0,97170.30546665192,97874.2421875
2025-02-16 00:00:00+00:00,96132.0,97591.0,97255.60469549894,97747.1484375
2025-02-17 00:00:00+00:00,95772.0,96132.0,95715.96242523192,96593.6875
2025-02-18 00:00:00+00:00,95612.0,95772.0,95350.62460899352,96448.1484375
2025-02-19 00:00:00+00:00,96642.0,95612.0,95196.16125679016,96175.0078125
2025-02-20 00:00:00+00:00,98337.0,96642.0,96302.12430632114,96721.6953125
2025-02-21 00:00:00+00:00,96131.0,98337.0,98107.10644590856,98693.03125
2025-02-22 00:00:00+00:00,96572.0,96131.0,95762.91990202664,97368.4921875
2025-02-23 00:00:00+00:00,96262.0,96572.0,96242.97905158997,97467.671875
2025-02-24 00:00:00+00:00,91554.0,96262.0,95917.50501692297,96480.0703125
2025-02-25 00:00:00+00:00,88576.0,91554.0,90934.94205451012,91042.5625
2025-02-26 00:00:00+00:00,84071.0,88576.0,87821.36880493164,87970.890625
2025-02-27 00:00:00+00:00,84639.0,84071.0,83112.25116539001,81976.59375
2025-02-28 00:00:00+00:00,84321.0,84639.0,83774.47951734066,82822.625
2025-03-01 00:00:00+00:00,86033.0,84321.0,83492.56199258566,82984.921875
2025-03-02 00:00:00+00:00,94273.0,86033.0,85358.010910213,85304.484375
2025-03-03 00:00:00+00:00,86160.0,94273.0,94137.79862612486,93916.6328125
2025-03-04 00:00:00+00:00,87240.0,86160.0,85531.35901451111,85217.0390625
2025-03-05 00:00:00+00:00,90611.0,87240.0,86732.10926771164,86397.90625
2025-03-06 00:00:00+00:00,89918.0,90611.0,90334.28274273872,90247.890625
2025-03-07 00:00:00+00:00,86759.0,89918.0,89609.83235871792,89828.3828125
2025-03-08 00:00:00+00:00,86192.0,86759.0,86276.91120916605,86458.546875
2025-03-09 00:00:00+00:00,80708.0,86192.0,85705.87967967987,85798.0546875
2025-03-10 00:00:00+00:00,78561.0,80708.0,79932.30012869835,80948.078125
2025-03-11 00:00:00+00:00,82869.0,78561.0,77722.49141138792,78506.6328125
2025-03-12 00:00:00+00:00,83620.0,82869.0,82325.14492213726,82924.484375
2025-03-13 00:00:00+00:00,81079.0,83620.0,83148.43054056168,83458.0625
2025-03-14 00:00:00+00:00,83975.0,81079.0,80491.12803393602,81457.390625
2025-03-15 00:00:00+00:00,84347.0,83975.0,83599.9478623271,83005.9609375
2025-03-16 00:00:00+00:00,82555.0,84347.0,84013.628267169,83018.296875
2025-03-17 00:00:00+00:00,84058.0,82555.0,82132.56613522768,81495.921875
2025-03-18 00:00:00+00:00,82715.0,84058.0,83752.33984720707,82787.9375
2025-03-19 00:00:00+00:00,86868.0,82715.0,82338.95899325609,81940.6640625
2025-03-20 00:00:00+00:00,84158.0,86868.0,86767.2412519455,85090.2890625
2025-03-21 00:00:00+00:00,84061.0,84158.0,83876.44026207924,83163.546875
2025-03-22 00:00:00+00:00,83823.0,84061.0,83784.7651913166,83322.0078125
2025-03-23 00:00:00+00:00,86084.0,83823.0,83535.77614688873,83593.40625
2025-03-24 00:00:00+00:00,87512.0,86084.0,85942.13793945312,85103.21875
2025-03-25 00:00:00+00:00,87436.0,87512.0,87449.97509717941,86368.234375
2025-03-26 00:00:00+00:00,86913.0,87436.0,87353.10963368416,86838.328125
2025-03-27 00:00:00+00:00,87219.0,86913.0,86783.5568831563,86660.03125
2025-03-28 00:00:00+00:00,84379.0,87219.0,87096.7587672472,86806.9296875
2025-03-29 00:00:00+00:00,82608.0,84379.0,84065.14655041695,84717.640625
2025-03-30 00:00:00+00:00,82359.0,82608.0,82190.13012599945,83203.1640625
2025-03-31 00:00:00+00:00,82538.0,82359.0,81935.94419503212,82629.3359375
2025-04-01 00:00:00+00:00,85170.0,82538.0,82135.1496899128,82463.671875
2025-04-02 00:00:00+00:00,82502.0,85170.0,84935.38320064545,84135.46875
2025-04-03 00:00:00+00:00,83132.0,82502.0,82103.46593523026,82753.1796875
2025-04-04 00:00:00+00:00,83851.0,83132.0,82788.54047846794,82739.9453125
2025-04-05 00:00:00+00:00,83507.0,83851.0,83558.1075348258,83376.4609375
2025-04-06 00:00:00+00:00,78342.0,83507.0,83198.38595336676,83349.7421875
2025-04-07 00:00:00+00:00,79127.0,78342.0,77736.22432672977,80476.046875
2025-04-08 00:00:00+00:00,76244.0,79127.0,78603.34513318539,80521.140625
2025-04-09 00:00:00+00:00,82595.0,76244.0,75580.16266846657,77880.3125
2025-04-10 00:00:00+00:00,79543.0,82595.0,82344.21020925045,82283.609375
2025-04-11 00:00:00+00:00,83384.0,79543.0,79105.91027587652,80227.71875
2025-04-12 00:00:00+00:00,85274.0,83384.0,83209.65478467941,82423.2578125
2025-04-13 00:00:00+00:00,83712.0,85274.0,85217.57157063484,83606.3125
2025-04-14 00:00:00+00:00,84583.0,83712.0,83546.28959655762,83347.453125
2025-04-15 00:00:00+00:00,83686.0,84583.0,84472.44911813736,84650.796875
2025-04-16 00:00:00+00:00,84046.0,83686.0,83508.33476948738,84138.4296875
2025-04-17 00:00:00+00:00,84954.0,84046.0,83885.39440488815,83722.8984375
2025-04-18 00:00:00+00:00,84468.0,84954.0,84841.08560192585,84553.0859375
2025-04-19 00:00:00+00:00,85069.0,84468.0,84308.3048222065,84597.1796875
2025-04-20 00:00:00+00:00,85198.0,85069.0,84938.02372008562,84951.1171875
2025-04-21 00:00:00+00:00,87505.0,85198.0,85060.39103055,85062.578125
2025-04-22 00:00:00+00:00,93481.0,87505.0,87500.54057270288,87328.5703125
2025-04-23 00:00:00+00:00,93730.0,93481.0,93844.18770301342,91890.8125
2025-04-24 00:00:00+00:00,94010.0,93730.0,94047.18176722528,93826.671875
2025-04-25 00:00:00+00:00,94726.0,94010.0,94292.69317746162,93505.21875
2025-04-26 00:00:00+00:00,94662.0,94726.0,95000.1863734722,95211.265625
2025-04-27 00:00:00+00:00,93769.0,94662.0,94870.82133364676,95406.6875
2025-04-28 00:00:00+00:00,95041.0,93769.0,93862.47157216072,94785.3125
2025-04-29 00:00:00+00:00,94285.0,95041.0,95170.25001716614,95775.984375
2025-04-30 00:00:00+00:00,94181.0,94285.0,94309.91829931736,94882.921875
2025-05-01 00:00:00+00:00,96535.0,94181.0,94156.55827653408,94902.8984375
2025-05-02 00:00:00+00:00,96925.0,96535.0,96622.95464098454,97083.5390625
2025-05-03 00:00:00+00:00,95916.0,96925.0,96988.93027603626,97044.6796875
2025-05-04 00:00:00+00:00,94316.0,95916.0,95870.063590765,96235.9375
2025-05-05 00:00:00+00:00,94725.0,94316.0,94134.61676335336,95149.3046875
2025-05-06 00:00:00+00:00,96814.0,94725.0,94547.69144654274,95068.9140625
2025-05-07 00:00:00+00:00,97054.0,96814.0,96746.98643934728,96610.640625
2025-05-08 00:00:00+00:00,103261.0,97054.0,96969.74338018894,96930.4140625
2025-05-09 00:00:00+00:00,102991.0,103261.0,103556.9244775772,102036.515625
2025-05-10 00:00:00+00:00,104809.0,102991.0,103200.88358795644,102676.8046875
2025-05-11 00:00:00+00:00,104129.0,104809.0,105092.193682909,104385.609375
2025-05-12 00:00:00+00:00,102796.0,104129.0,104301.82820546628,103958.5390625
2025-05-13 00:00:00+00:00,104135.0,102796.0,102827.28506994247,103138.203125
2025-05-14 00:00:00+00:00,103531.0,104135.0,104210.4017817974,104873.3125
2025-05-15 00:00:00+00:00,103793.0,103531.0,103515.20859402418,104218.0
2025-05-16 00:00:00+00:00,103506.0,103793.0,103753.94434207678,104551.21875
2025-05-17 00:00:00+00:00,103153.0,103506.0,103408.8313457966,104251.0390625
2025-05-18 00:00:00+00:00,106520.0,103153.0,103000.23690521716,103703.21875
2025-05-19 00:00:00+00:00,105622.0,106520.0,106555.22473335266,106375.328125
2025-05-20 00:00:00+00:00,106855.0,105622.0,105553.01323390008,105981.0
2025-05-21 00:00:00+00:00,109682.0,106855.0,106834.93747889996,107523.7265625
2025-05-22 00:00:00+00:00,111743.0,109682.0,109806.68428039552,110565.5703125
2025-05-23 00:00:00+00:00,107329.0,111743.0,111950.29834628104,112984.7890625
2025-05-24 00:00:00+00:00,107799.0,107329.0,107191.20840626956,108410.40625
2025-05-25 00:00:00+00:00,109068.0,107799.0,107668.15476107596,108941.2890625
2025-05-26 00:00:00+00:00,109468.0,109068.0,108985.0997657776,110333.703125
2025-05-27 00:00:00+00:00,108980.0,109468.0,109375.49789261818,110194.921875
2025-05-28 00:00:00+00:00,107811.0,108980.0,108825.01875519753,109840.078125
2025-05-29 00:00:00+00:00,105578.0,107811.0,107557.04946917295,109153.8125
2025-05-30 00:00:00+00:00,104034.0,105578.0,105171.05450165272,106320.6484375
2025-05-31 00:00:00+00:00,104646.0,104034.0,103533.1339277029,104811.7421875
2025-06-01 00:00:00+00:00,105705.0,104646.0,104188.73087346554,105690.2265625
2025-06-02 00:00:00+00:00,105905.0,105705.0,105316.41610890628,107011.46875
2025-06-03 00:00:00+00:00,105454.0,105905.0,105531.1968383193,107124.921875
2025-06-04 00:00:00+00:00,104745.0,105454.0,105057.32533800602,106291.921875
2025-06-05 00:00:00+00:00,101559.0,104745.0,104312.4462416768,105573.65625
2025-06-06 00:00:00+00:00,104393.0,101559.0,100946.53029692172,102694.953125
2025-06-07 00:00:00+00:00,105619.0,104393.0,103977.797852993,105185.015625
2025-06-08 00:00:00+00:00,105792.0,105619.0,105283.16020435096,106621.90625
