Timestamp,Actual,Naive
2024-06-27 00:00:00+00:00,61622.0,60807.0
2024-06-28 00:00:00+00:00,60315.0,61622.0
2024-06-29 00:00:00+00:00,60879.0,60315.0
2024-06-30 00:00:00+00:00,62676.0,60879.0
2024-07-01 00:00:00+00:00,62829.0,62676.0
2024-07-02 00:00:00+00:00,62033.0,62829.0
2024-07-03 00:00:00+00:00,60142.0,62033.0
2024-07-04 00:00:00+00:00,57045.0,60142.0
2024-07-05 00:00:00+00:00,56632.0,57045.0
2024-07-06 00:00:00+00:00,58251.0,56632.0
2024-07-07 00:00:00+00:00,55829.0,58251.0
2024-07-08 00:00:00+00:00,56710.0,55829.0
2024-07-09 00:00:00+00:00,58033.0,56710.0
2024-07-10 00:00:00+00:00,57733.0,58033.0
2024-07-11 00:00:00+00:00,57348.0,57733.0
2024-07-12 00:00:00+00:00,57889.0,57348.0
2024-07-13 00:00:00+00:00,59226.0,57889.0
2024-07-14 00:00:00+00:00,60823.0,59226.0
2024-07-15 00:00:00+00:00,64769.0,60823.0
2024-07-16 00:00:00+00:00,65081.0,64769.0
2024-07-17 00:00:00+00:00,64091.0,65081.0
2024-07-18 00:00:00+00:00,63964.0,64091.0
2024-07-19 00:00:00+00:00,66705.0,63964.0
2024-07-20 00:00:00+00:00,67155.0,66705.0
2024-07-21 00:00:00+00:00,68158.0,67155.0
2024-07-22 00:00:00+00:00,67562.0,68158.0
2024-07-23 00:00:00+00:00,65944.0,67562.0
2024-07-24 00:00:00+00:00,65376.0,65944.0
2024-07-25 00:00:00+00:00,65796.0,65376.0
2024-07-26 00:00:00+00:00,67921.0,65796.0
2024-07-27 00:00:00+00:00,67892.0,67921.0
2024-07-28 00:00:00+00:00,68264.0,67892.0
2024-07-29 00:00:00+00:00,66780.0,68264.0
2024-07-30 00:00:00+00:00,66171.0,66780.0
2024-07-31 00:00:00+00:00,64612.0,66171.0
2024-08-01 00:00:00+00:00,65293.0,64612.0
2024-08-02 00:00:00+00:00,61421.0,65293.0
2024-08-03 00:00:00+00:00,60672.0,61421.0
2024-08-04 00:00:00+00:00,58142.0,60672.0
2024-08-05 00:00:00+00:00,54014.0,58142.0
2024-08-06 00:00:00+00:00,56053.0,54014.0
2024-08-07 00:00:00+00:00,55136.0,56053.0
2024-08-08 00:00:00+00:00,61699.0,55136.0
2024-08-09 00:00:00+00:00,60860.0,61699.0
2024-08-10 00:00:00+00:00,60952.0,60860.0
2024-08-11 00:00:00+00:00,58725.0,60952.0
2024-08-12 00:00:00+00:00,59362.0,58725.0
2024-08-13 00:00:00+00:00,60620.0,59362.0
2024-08-14 00:00:00+00:00,58697.0,60620.0
2024-08-15 00:00:00+00:00,57557.0,58697.0
2024-08-16 00:00:00+00:00,58883.0,57557.0
2024-08-17 00:00:00+00:00,59487.0,58883.0
2024-08-18 00:00:00+00:00,58430.0,59487.0
2024-08-19 00:00:00+00:00,59497.0,58430.0
2024-08-20 00:00:00+00:00,59012.0,59497.0
2024-08-21 00:00:00+00:00,61159.0,59012.0
2024-08-22 00:00:00+00:00,60383.0,61159.0
2024-08-23 00:00:00+00:00,64085.0,60383.0
2024-08-24 00:00:00+00:00,64174.0,64085.0
2024-08-25 00:00:00+00:00,64262.0,64174.0
2024-08-26 00:00:00+00:00,62852.0,64262.0
2024-08-27 00:00:00+00:00,59427.0,62852.0
2024-08-28 00:00:00+00:00,59033.0,59427.0
